"72","347","1","2","1"
"76","352","2","5","1"
"72","214","1","9","1"
"71","351","1","57","1"
"18","198","1","1","1"
"18","186","5","12","1"
"18","130","5","13","1"
"18","197","5","14","1"
"18","144","5","15","1"
"71","350","1","51","1"
"71","343","1","50","1"
"71","186","1","49","1"
"71","283","1","48","1"
"71","73","1","47","1"
"71","226","1","46","1"
"71","72","1","45","1"
"71","182","1","44","1"
"71","70","1","42","1"
"71","69","1","41","1"
"71","325","1","40","1"
"71","342","1","39","1"
"71","352","1","38","1"
"71","224","1","37","1"
"71","333","1","36","1"
"71","63","1","35","1"
"71","57","1","33","1"
"71","220","1","32","1"
"71","329","1","31","1"
"71","219","1","30","1"
"71","56","1","29","1"
"71","355","1","28","1"
"71","51","1","27","1"
"71","46","1","26","1"
"71","37","1","25","1"
"71","135","1","24","1"
"71","154","1","23","1"
"71","39","1","22","1"
"71","214","1","21","1"
"71","213","1","20","1"
"71","36","1","19","1"
"71","188","1","18","1"
"71","340","1","17","1"
"71","29","1","16","1"
"71","336","1","15","1"
"71","26","1","14","1"
"71","198","1","13","1"
"71","256","1","12","1"
"71","264","1","11","1"
"71","20","1","10","1"
"71","319","1","9","1"
"71","102","1","8","1"
"71","194","1","7","1"
"71","356","1","6","1"
"71","14","1","5","1"
"71","12","1","4","1"
"71","176","1","3","1"
"71","9","1","2","1"
"71","204","1","1","1"
"62","70","6","15","1"
"65","297","1","5","1"
"65","354","1","4","1"
"65","355","1","3","1"
"65","356","1","2","1"
"65","176","1","1","1"
"71","62","1","34","1"
"71","71","1","43","1"
"24","57","5","22","1"
"24","70","5","21","1"
"24","171","5","23","1"
"25","256","1","9","1"
"25","29","2","5","1"
"24","94","5","19","1"
"25","14","2","3","1"
"25","9","1","10","1"
"29","9","5","1","1"
"24","264","5","20","1"
"28","327","5","7","1"
"25","21","3","2","1"
"27","224","4","6","1"
"27","177","1","6","1"
"27","320","1","5","1"
"26","314","2","7","1"
"26","276","2","4","1"
"26","275","4","1","1"
"26","274","3","1","1"
"26","264","5","20","1"
"26","37","2","12","1"
"26","256","1","11","1"
"26","231","1","6","1"
"26","228","3","4","1"
"26","226","2","3","1"
"26","224","3","7","1"
"26","220","4","10","1"
"26","219","3","2","1"
"26","214","2","5","1"
"26","213","3","6","1"
"26","205","1","7","1"
"26","204","4","11","1"
"26","203","2","1","1"
"26","62","2","11","1"
"26","198","1","1","1"
"26","197","5","14","1"
"26","194","4","8","1"
"26","192","1","9","1"
"26","188","1","5","1"
"26","186","5","12","1"
"26","182","1","4","1"
"26","180","5","3","1"
"26","177","1","3","1"
"26","171","5","23","1"
"26","170","4","9","1"
"26","168","4","12","1"
"26","154","4","4","1"
"26","144","5","15","1"
"26","135","5","9","1"
"26","132","4","2","1"
"27","198","1","1","1"
"26","127","2","10","1"
"26","112","3","8","1"
"26","110","5","5","1"
"26","107","4","13","1"
"26","98","1","10","1"
"26","94","2","14","1"
"26","82","5","1","1"
"26","73","4","7","1"
"26","72","2","8","1"
"26","71","2","6","1"
"27","192","1","3","1"
"27","194","1","2","1"
"26","57","5","22","1"
"26","56","2","9","1"
"26","51","3","3","1"
"26","46","5","6","1"
"26","41","1","2","1"
"27","219","1","4","1"
"26","26","5","11","1"
"26","21","5","2","1"
"26","20","1","8","1"
"26","14","3","3","1"
"26","29","3","5","1"
"26","9","2","2","1"
"23","9","2","2","1"
"23","14","3","3","1"
"23","21","5","2","1"
"23","26","5","11","1"
"23","29","3","5","1"
"23","41","1","2","1"
"23","46","5","6","1"
"23","20","4","4","1"
"23","264","2","11","1"
"23","71","2","6","1"
"23","72","2","8","1"
"23","73","4","8","1"
"23","82","5","1","1"
"23","98","1","8","1"
"23","110","5","5","1"
"23","127","2","10","1"
"23","192","4","7","1"
"23","132","4","2","1"
"23","135","5","9","1"
"23","144","5","15","1"
"23","154","4","3","1"
"23","168","5","4","1"
"23","170","3","8","1"
"23","177","1","3","1"
"23","62","2","12","1"
"23","182","1","4","1"
"23","186","5","12","1"
"23","188","1","5","1"
"23","194","4","9","1"
"23","197","5","14","1"
"23","198","1","1","1"
"23","258","4","6","1"
"23","203","2","1","1"
"23","204","4","11","1"
"23","205","1","7","1"
"23","213","3","6","1"
"23","214","2","5","1"
"23","219","3","2","1"
"23","220","4","10","1"
"23","224","3","7","1"
"23","226","2","3","1"
"23","228","3","4","1"
"23","231","1","6","1"
"23","256","1","9","1"
"23","274","3","1","1"
"23","275","4","1","1"
"23","276","2","4","1"
"23","314","2","7","1"
"24","9","2","2","1"
"24","14","3","3","1"
"24","20","1","7","1"
"24","21","5","2","1"
"24","26","5","11","1"
"24","29","3","5","1"
"24","39","5","17","1"
"24","258","5","16","1"
"24","41","1","1","1"
"24","46","5","6","1"
"24","51","3","3","1"
"24","56","2","9","1"
"24","71","2","6","1"
"24","72","2","8","1"
"24","73","4","7","1"
"24","82","5","1","1"
"24","98","1","9","1"
"24","107","4","12","1"
"24","110","5","5","1"
"24","112","3","8","1"
"24","127","2","10","1"
"24","130","5","13","1"
"24","132","4","2","1"
"24","135","5","9","1"
"24","144","5","15","1"
"24","154","4","4","1"
"24","168","5","4","1"
"24","170","4","9","1"
"24","177","1","2","1"
"24","180","5","3","1"
"24","182","1","3","1"
"24","186","5","12","1"
"24","188","1","4","1"
"24","192","1","8","1"
"24","194","4","8","1"
"24","197","5","14","1"
"24","198","1","1","1"
"24","200","5","8","1"
"24","203","2","1","1"
"24","204","4","11","1"
"24","205","1","6","1"
"24","213","3","6","1"
"24","214","2","5","1"
"24","219","3","2","1"
"24","220","4","10","1"
"24","224","3","7","1"
"24","226","2","3","1"
"24","228","3","4","1"
"24","231","1","5","1"
"24","256","1","10","1"
"24","274","3","1","1"
"24","275","4","1","1"
"24","276","2","4","1"
"24","62","5","18","1"
"24","314","2","7","1"
"28","30","5","5","1"
"25","46","3","5","1"
"25","51","2","3","1"
"25","56","1","16","1"
"28","144","6","12","1"
"25","62","1","6","1"
"25","37","1","5","1"
"28","318","6","3","1"
"25","72","1","15","1"
"25","73","2","11","1"
"25","82","3","1","1"
"28","180","6","8","1"
"28","7","6","1","1"
"25","107","2","15","1"
"25","110","3","6","1"
"28","303","6","11","1"
"25","127","1","17","1"
"29","7","6","1","1"
"25","132","2","9","1"
"25","135","3","9","1"
"25","144","3","15","1"
"25","154","2","10","1"
"25","168","3","4","1"
"25","170","2","12","1"
"28","309","6","10","1"
"25","177","1","2","1"
"25","180","3","3","1"
"28","308","5","9","1"
"25","186","3","12","1"
"28","302","5","8","1"
"28","304","5","6","1"
"28","205","6","6","1"
"29","12","3","6","1"
"25","198","1","1","1"
"28","286","6","5","1"
"25","203","2","1","1"
"25","204","2","14","1"
"25","205","1","4","1"
"25","213","2","6","1"
"25","214","1","13","1"
"25","219","2","2","1"
"25","220","2","13","1"
"25","224","2","7","1"
"25","226","1","11","1"
"25","228","2","4","1"
"25","231","1","3","1"
"28","188","6","2","1"
"25","182","1","7","1"
"25","264","1","8","1"
"28","39","6","4","1"
"25","275","2","8","1"
"25","276","1","12","1"
"25","314","1","14","1"
"28","293","5","4","1"
"28","281","5","3","1"
"28","57","5","2","1"
"28","9","5","1","1"
"28","264","4","9","1"
"28","256","4","8","1"
"28","276","4","7","1"
"28","314","4","6","1"
"28","326","4","5","1"
"28","299","4","4","1"
"28","182","4","3","1"
"28","307","4","2","1"
"28","158","4","1","1"
"28","204","3","9","1"
"28","194","3","8","1"
"28","274","3","7","1"
"28","12","3","6","1"
"28","102","3","5","1"
"28","278","3","4","1"
"28","37","3","3","1"
"28","219","3","2","1"
"28","29","3","1","1"
"28","203","2","9","1"
"28","283","2","8","1"
"28","231","2","7","1"
"28","154","2","6","1"
"28","136","2","5","1"
"28","214","2","4","1"
"28","168","2","3","1"
"28","14","2","2","1"
"28","62","2","1","1"
"28","213","1","9","1"
"28","224","1","10","1"
"28","285","1","8","1"
"28","317","1","7","1"
"28","226","1","6","1"
"28","186","1","5","1"
"28","177","1","4","1"
"28","72","1","3","1"
"28","319","1","2","1"
"28","130","1","1","1"
"27","144","4","8","1"
"27","264","3","7","1"
"27","213","3","6","1"
"27","170","4","5","1"
"27","204","3","5","1"
"27","132","3","4","1"
"27","91","3","3","1"
"27","168","3","2","1"
"27","163","3","1","1"
"27","220","2","10","1"
"36","231","1","21","1"
"27","283","2","9","1"
"27","154","2","8","1"
"27","20","2","7","1"
"27","214","2","6","1"
"27","21","2","5","1"
"27","29","2","4","1"
"27","82","2","3","1"
"27","228","2","2","1"
"27","275","4","7","1"
"27","12","1","11","1"
"27","319","1","10","1"
"27","318","1","9","1"
"27","205","1","8","1"
"27","231","1","7","1"
"29","14","2","2","1"
"29","29","3","1","1"
"29","30","5","5","1"
"29","37","3","3","1"
"29","39","6","4","1"
"29","57","5","2","1"
"29","62","2","1","1"
"29","72","1","3","1"
"29","102","3","5","1"
"29","130","1","1","1"
"29","136","2","5","1"
"29","144","6","12","1"
"29","154","2","6","1"
"29","158","4","1","1"
"29","168","2","3","1"
"29","177","1","4","1"
"29","180","6","8","1"
"29","182","4","3","1"
"29","186","1","5","1"
"29","188","6","2","1"
"29","194","3","8","1"
"29","203","2","9","1"
"29","204","3","9","1"
"29","205","6","6","1"
"29","213","1","9","1"
"29","214","2","4","1"
"29","219","3","2","1"
"29","224","1","10","1"
"29","226","1","6","1"
"29","231","2","7","1"
"29","256","4","8","1"
"29","264","4","9","1"
"29","274","3","7","1"
"29","276","4","7","1"
"29","278","3","4","1"
"29","281","5","3","1"
"29","283","2","8","1"
"29","285","1","8","1"
"29","286","6","5","1"
"29","293","5","4","1"
"29","299","4","4","1"
"29","302","5","8","1"
"29","303","6","11","1"
"29","304","5","6","1"
"29","307","4","2","1"
"29","308","5","9","1"
"29","309","6","10","1"
"29","314","4","6","1"
"29","317","1","7","1"
"29","318","6","3","1"
"29","319","1","2","1"
"29","326","4","5","1"
"29","327","5","7","1"
"29","198","7","1","1"
"29","26","7","2","1"
"29","41","7","3","1"
"29","56","7","4","1"
"29","110","7","5","1"
"29","132","7","6","1"
"29","142","7","7","1"
"29","310","7","8","1"
"29","79","7","9","1"
"29","197","7","10","1"
"29","170","7","11","1"
"29","82","7","12","1"
"29","91","7","13","1"
"29","135","7","14","1"
"29","162","7","15","1"
"29","292","7","16","1"
"29","312","7","17","1"
"29","190","7","18","1"
"29","71","7","19","1"
"29","36","7","20","1"
"29","69","7","21","1"
"29","73","7","22","1"
"29","70","7","23","1"
"29","94","7","24","1"
"29","77","7","25","1"
"30","200","5","8","1"
"30","198","1","1","1"
"30","197","5","14","1"
"30","194","4","7","1"
"30","39","6","2","1"
"30","188","1","4","1"
"30","186","5","12","1"
"30","182","1","3","1"
"30","180","5","3","1"
"30","177","1","2","1"
"30","171","5","23","1"
"30","170","4","9","1"
"30","168","5","4","1"
"30","154","4","3","1"
"30","144","5","15","1"
"30","135","5","9","1"
"30","132","4","2","1"
"30","130","5","13","1"
"30","127","2","10","1"
"30","112","3","8","1"
"30","110","5","5","1"
"30","107","4","12","1"
"30","163","6","4","1"
"30","94","5","19","1"
"30","82","5","1","1"
"30","73","4","4","1"
"30","72","2","8","1"
"30","98","2","11","1"
"30","70","5","21","1"
"30","62","5","18","1"
"30","57","5","22","1"
"30","56","2","9","1"
"30","41","2","6","1"
"30","46","5","6","1"
"30","319","1","7","1"
"30","30","4","5","1"
"30","29","3","5","1"
"30","26","5","11","1"
"30","21","5","2","1"
"30","37","6","3","1"
"30","14","3","3","1"
"30","9","2","2","1"
"30","203","2","1","1"
"30","204","4","11","1"
"30","205","1","6","1"
"30","71","4","6","1"
"30","214","2","5","1"
"30","219","3","2","1"
"30","220","4","10","1"
"30","224","3","7","1"
"30","226","2","3","1"
"30","228","3","4","1"
"30","231","1","5","1"
"30","256","1","8","1"
"30","258","5","16","1"
"30","264","5","20","1"
"30","274","3","1","1"
"30","275","4","1","1"
"30","276","2","4","1"
"30","20","6","1","1"
"30","133","6","5","1"
"30","314","6","6","1"
"30","318","6","7","1"
"27","200","4","1","1"
"27","135","4","2","1"
"27","325","4","3","1"
"27","133","4","4","1"
"27","328","2","1","1"
"36","71","1","15","1"
"36","226","1","5","1"
"36","72","1","17","1"
"36","73","1","18","1"
"36","154","1","36","1"
"36","213","1","11","1"
"36","14","1","35","1"
"36","319","1","1","1"
"36","204","1","8","1"
"36","325","1","3","1"
"36","46","1","12","1"
"36","135","1","38","1"
"36","9","1","4","1"
"36","177","1","26","1"
"36","276","1","28","1"
"36","214","1","29","1"
"36","56","1","30","1"
"36","264","1","7","1"
"36","29","1","39","1"
"36","133","1","24","1"
"36","198","1","10","1"
"36","182","1","16","1"
"36","320","1","27","1"
"36","57","1","13","1"
"36","203","1","37","1"
"36","283","1","6","1"
"36","132","1","25","1"
"36","256","1","9","1"
"36","205","1","14","1"
"36","62","1","2","1"
"36","168","1","23","1"
"36","318","1","22","1"
"36","219","1","40","1"
"36","194","1","19","1"
"36","91","1","20","1"
"36","220","1","31","1"
"36","228","1","32","1"
"36","127","1","33","1"
"38","320","1","2","1"
"36","314","1","34","1"
"38","29","1","3","1"
"38","329","1","4","1"
"38","194","1","6","1"
"38","198","1","7","1"
"38","319","1","5","1"
"38","20","1","8","1"
"38","283","1","9","1"
"38","12","1","1","1"
"38","192","1","10","1"
"38","330","1","13","1"
"38","328","2","1","1"
"38","220","2","2","1"
"38","102","2","3","1"
"38","36","2","5","1"
"38","214","2","7","1"
"38","219","2","8","1"
"38","333","2","4","1"
"38","154","2","9","1"
"38","21","2","6","1"
